Year,Day,Month,Time of capture,species name,Sex,Age,Band number,Trap identification,Weather,Banding report?,Recapture?,Recapture date (month),Recapture date (day),Condition,Release,Comments,Data entry person,Weight,Wing chord,Temperature,"Recapture, original","Recapture, previous",Tail length
1973,2,10,10:30:00,White-throat Sparrow,U,U (Unknown),1141-32885,Net GN2,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,26.3,,,,,
1973,2,10,10:30:00,White-throat Sparrow,U,U (Unknown),1141-32886,Net GN2,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,2,10,10:30:00,White-throat Sparrow,U,U (Unknown),1141-32887,Net GN2,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,28.8,,,,,
1973,2,10,11:00:00,Lincoln's Sparrow,U,U (Unknown),830-47502,Tree L,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,2,10,11:00:00,White-throat Sparrow,U,U (Unknown),1141-32888,Net G-1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,2,10,11:00:00,Song Sparrow,U,U (Unknown),1141-32868,Net G-1,Overcast; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,21.7,,,,,
1973,2,10,11:00:00,Tennessee Warbler,U,HY (Hatch Year),1300-88360,Net G-1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,9.3,59,,,,
1973,2,10,11:00:00,Nashville Warbler,M,HY (Hatch Year),1300-88355,Net G-1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,2,10,11:00:00,Fox Sparrow,U,AHY (After Hatch Year),791-02635,Net G-1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,33.5,,,,,
1973,2,10,11:00:00,Slate-colored Junco,U,AHY (After Hatch Year),1300-88359,Cage E,Overcast; calm,check mark in record,no check,none,none,none,none,Pink; cinma; R3; 5% ,Keith Bradley-Hewitt,19.3,74,,,,
1973,2,10,11:00:00,White-throat Sparrow,U,U (Unknown),1141-32850,Net WW,Overcast; calm,check mark in record,no check,none,none,none,none,Willow wetland,Keith Bradley-Hewitt,,,,,,
1973,2,10,11:00:00,White-throat Sparrow,U,U (Unknown),1141-32851,Net WW,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,2,10,12:30:00,Black-capped Chickadee,U,U (Unknown),1310-19212,Net BTE,Overcast; calm,no check mark in record,check or yes,none,none,none,none,"Edge of woods, between tracks",Keith Bradley-Hewitt,,,,,,
1973,2,10,12:30:00,Black-capped Chickadee,U,U (Unknown),1300-88261,Net BTE,Overcast; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,2,10,13:00:00,Downy Woodpecker,U,U (Unknown),1141-32852,Net RL,Overcast; calm,check mark in record,no check,none,none,none,none,River Lake,Keith Bradley-Hewitt,,,,,,
1973,2,10,13:30:00,Myrtle Warbler,U,HY (Hatch Year),1310-19327,Net BTE,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,2,10,15:00:00,White-throated Sparrow,U,U (Unknown),1141-32889,Net G1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,25.2,,,,,
1973,2,10,15:00:00,Lincoln's Sparrow,U,U (Unknown),830-47503,Net G-1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,21.1,,,,,
1973,2,10,15:00:00,Least Flycatcher,U,U (Unknown),1300-88356,Net G-1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.9,56,,,,
1973,2,10,15:00:00,Myrtle Warbler,U,HY (Hatch Year),1300-88357,Net BTE,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.4,,,,,
1973,2,10,17:00:00,Palm Warbler,U,U (Unknown),1300-88361,Net G2,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13,,,,,
1973,2,10,18:00:00,Field Sparrow,U,U (Unknown),1310-19177,Chic E,Overcast; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,15.1,,,,,
1973,2,10,18:00:00,Lincoln's Sparrow,U,U (Unknown),830-47504,Cage E,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,16.2,,,,,
1973,2,10,19:00:00,Tennessee Warbler,U,AHY (After Hatch Year),1300-88362,Net G-1,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,10.3,59,,,,
1973,3,10,8:00:00,Lincoln's Sparrow,U,U (Unknown),830-47501,Cage E,Fog; generally overcast; calm; afternoon: light winds,no check mark in record,check or yes,none,none,none,none,Wet,Keith Bradley-Hewitt,,,,,,
1973,3,10,8:00:00,Fox Sparrow,U,AHY (After Hatch Year),791-02636,Net GN2,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,Wet,Keith Bradley-Hewitt,,,,,,
1973,3,10,9:00:00,Swamp Sparrow,U,U (Unknown),830-47505,Net GN2,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,#584,Keith Bradley-Hewitt,19.4,,,,,
1973,3,10,10:00:00,Lincoln's Sparrow,U,U (Unknown),830-47506,Net GN2,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,17,,,,,
1973,3,10,10:00:00,Myrtle Warbler,U,HY (Hatch Year),1300-88363,Net GN2,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.9,,,,,
1973,3,10,10:00:00,Myrtle Warbler,U,HY (Hatch Year),1300-88364,Net GN2,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.3,,,,,
1973,3,10,10:00:00,Myrtle Warbler,U,U (Unknown),1300-88365,Net SE,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.8,,,,,
1973,3,10,10:00:00,Song Sparrow,U,U (Unknown),1141-32890,Net SE,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,21.9,,,,,
1973,3,10,10:00:00,White-crowned Sparrow,M,AHY (After Hatch Year),1141-32891,Net SE,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,#554,Keith Bradley-Hewitt,29.2,82,,,,
1973,3,10,10:00:00,House Sparrow,U,HY (Hatch Year),1141-32892,Net GN2,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,29.3,,,,,
1973,3,10,11:00:00,Lincoln's Sparrow,U,U (Unknown),1141-32826,Cage E,Fog; generally overcast; calm; afternoon: light winds,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,18.9,,,,,
1973,3,10,12:00:00,Field Sparrow,U,U (Unknown),1300-88366,Cage E,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,#563,Keith Bradley-Hewitt,13.4,,,,,
1973,3,10,12:00:00,Field Sparrow,U,U (Unknown),1300-88367,Cage E,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.3,,,,,
1973,3,10,16:00:00,Lincoln's Sparrow,U,U (Unknown),830-47507,Net SE,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,19.3,,,,,
1973,3,10,16:00:00,Black-capped Chickadee,U,U (Unknown),1300-88343,Net G2,Fog; generally overcast; calm; afternoon: light winds,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,12.2,,,,,
1973,3,10,16:00:00,Tennessee Warbler,F,AHY (After Hatch Year),1300-88368,Net G2,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,10.6,56,,,,
1973,3,10,16:00:00,Lincoln's Sparrow,U,U (Unknown),830-47508,Cage E,Fog; generally overcast; calm; afternoon: light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,18,,,,,
1973,4,10,8:00:00,Lincoln's Sparrow,U,U (Unknown),830-47660,Net SE,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,4,10,9:00:00,Myrtle Warbler,U,U (Unknown),1300-88369,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.7,,,,,
1973,4,10,9:00:00,Lincoln's Sparrow,U,U (Unknown),830-47509,Net GN2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,18.2,,,,,
1973,4,10,9:00:00,Slate-colored Junco,U,HY (Hatch Year),1300-88370,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,Cinn.; black,Keith Bradley-Hewitt,17.6,73,,,,
1973,4,10,9:00:00,Slate-colored Junco,U,AHY (After Hatch Year),1300-88371,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,"Part tail moult; cinn., black",Keith Bradley-Hewitt,17.9,73,,,,
1973,4,10,9:00:00,Slate-colored Junco,U,AHY (After Hatch Year),1300-88372,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,no cinn.; black,Keith Bradley-Hewitt,19,76,,,,
1973,4,10,9:00:00,Slate-colored Junco,U,AHY (After Hatch Year),1300-88373,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,no cinn.; black,Keith Bradley-Hewitt,18,76,,,,
1973,4,10,9:00:00,Slate-colored Junco,U,AHY (After Hatch Year),1300-88374,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,no cinn.; black,Keith Bradley-Hewitt,17.6,77,,,,
1973,4,10,9:00:00,Slate-colored Junco,U,HY (Hatch Year),1300-88375,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,no cinn.; black,Keith Bradley-Hewitt,17.9,74,,,,
1973,4,10,9:00:00,White-crowned Sparrow,U,HY (Hatch Year),1141-32893,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,27.9,76,,,,
1973,4,10,9:00:00,House Sparrow,U,HY (Hatch Year),1141-32963,Net G-2,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,29.2,,,,,
1973,4,10,10:00:00,Slate-colored Junco,M,HY (Hatch Year),1300-88358,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,moult; no cinna.; black,Keith Bradley-Hewitt,19,79,,,,
1973,4,10,10:00:00,Lincoln's Sparrow,U,U (Unknown),830-47677,Cage E,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,16.7,,,,,
1973,4,10,9:00:00,Tennessee Warbler,F,AHY (After Hatch Year),1300-88376,Net GN2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,9.4,58,,,,
1973,4,10,11:00:00,Tennessee Warbler,U,HY (Hatch Year),1300-88360,Net GN2,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,9.6,,,,,
1973,4,10,11:00:00,Ruby-crowned Kinglet,U,HY (Hatch Year),1300-88377,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,#749,Keith Bradley-Hewitt,6.2,,,,,
1973,4,10,11:00:00,Myrtle Warbler,U,U (Unknown),1300-88378,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13,,,,,
1973,4,10,9:00:00,Myrtle Warbler,U,U (Unknown),1300-88379,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.4,,,,,
1973,4,10,9:00:00,Field Sparrow,U,U (Unknown),1290-89855,Cage E,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,14.8,,,,,
1973,4,10,12:30:00,American Goldfinch,M,HY (Hatch Year),1300-88380,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.5,,,,,
1973,4,10,12:30:00,American Goldfinch,M,HY (Hatch Year),1300-88381,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.1,,,,,
1973,4,10,13:00:00,White-throated Sparrow,U,U (Unknown),1141-32894,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,22.6,,,,,
1973,4,10,13:00:00,Ruby-crowned Kinglet,M,U (Unknown),1300-88382,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,Flew reluctantly; broken right thigh; set,Keith Bradley-Hewitt,,,,,,
1973,4,10,14:00:00,House Sparrow,U,HY (Hatch Year),1141-32895,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,4,10,14:00:00,Lincoln's Sparrow,U,U (Unknown),830-47661,Net G-2,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,18.6,,,,,
1973,4,10,14:30:00,Slate-colored Junco,U,HY (Hatch Year),1300-88383,Net GN-2,Clear; calm,check mark in record,no check,none,none,none,none,#567; no cinn.; black,Keith Bradley-Hewitt,18.6,76,,,,
1973,4,10,14:30:00,Slate-colored Junco,U,HY (Hatch Year),1300-88384,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,Light cinnamon; black,Keith Bradley-Hewitt,18.3,73,,,,
1973,4,10,18:00:00,White-throated Sparrow,U,U (Unknown),1141-32896,Net GN-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,27.4,,,,,
1973,4,10,18:30:00,Lincoln's Sparrow,U,U (Unknown),830-47510,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,18.5,,,,,
1973,4,10,18:30:00,Lincoln's Sparrow,U,U (Unknown),830-47511,Cage E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,18.2,,,,,
1973,5,10,7:00:00,Lincoln's Sparrow,U,U (Unknown),830-47507,Net SE,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,18.3,,,,,
1973,5,10,7:00:00,Lincoln's Sparrow,U,U (Unknown),830-47512,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,16.1,,,,,
1973,5,10,8:00:00,Lincoln's Sparrow,U,U (Unknown),830-47513,Cage E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,18.3,,,,,
1973,5,10,8:00:00,Lincoln's Sparrow,U,U (Unknown),830-47514,Cage E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,17.4,,,,,
1973,5,10,8:00:00,Lincoln's Sparrow,U,U (Unknown),830-47515,Cage E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,16.7,,,,,
1973,5,10,8:00:00,Lincoln's Sparrow,U,U (Unknown),830-47516,Elev E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,17.4,,,,,
1973,5,10,8:00:00,Slate-colored Junco,M,HY (Hatch Year),1300-88385,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,20.6,80,,,,
1973,5,10,8:00:00,White-throated Sparrow,U,U (Unknown),1141-32897,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,26.4,,,,,
1973,5,10,8:00:00,Myrtle Warbler,U,U (Unknown),1300-88387,Net SE,Clear; calm ,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.7,,,,,
1973,5,10,8:00:00,Myrtle Warbler,U,HY (Hatch Year),1300-88388,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.4,,,,,
1973,5,10,8:00:00,Slate-colored Junco,M,HY (Hatch Year),1300-88389,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,No c.; black,Keith Bradley-Hewitt,19.9,79,,,,
1973,5,10,8:00:00,Slate-colored Junco,F,AHY (After Hatch Year),1300-88390,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,Cinn.; black,Keith Bradley-Hewitt,16.6,71,,,,
1973,5,10,8:00:00,Slate-colored Junco,U,HY (Hatch Year),1300-88391,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,no c.; pink,Keith Bradley-Hewitt,18.3,74,,,,
1973,5,10,8:30:00,Lincoln's Sparrow,U,U (Unknown),830-47510,Net G-1,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,16.3,,,,,
1973,5,10,8:30:00,Tennessee Warbler,U,HY (Hatch Year),1300-88386,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,8.3,58,,,,
1973,5,10,8:30:00,Black-capped Chickadee,U,U (Unknown),1300-88236,Net G-1,Clear; calm,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,12.3,,,,,
1973,5,10,8:30:00,Lincoln's Sparrow,U,U (Unknown),830-47517,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,16,,,,,
1973,5,10,8:30:00,Lincoln's Sparrow,U,U (Unknown),830-47518,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,15.2,,,,,
1973,5,10,8:30:00,Ruby-crowned Kinglet,M,HY (Hatch Year),1300-88392,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,6.7,,,,,
1973,5,10,10:00:00,Lincoln's Sparrow,U,U (Unknown),830-47519,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,16.6,,,,,
1973,5,10,11:00:00,Myrtle Warbler,U,U (Unknown),1300-88393,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.6,,,,,
1973,5,10,11:00:00,Field Sparrow,U,U (Unknown),1300-88394,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,5,10,11:00:00,Myrtle Warbler,U,HY (Hatch Year),1300-88395,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.5,,,,,
1973,5,10,11:00:00,Myrtle Warbler,U,HY (Hatch Year),1300-88396,Net SE,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.6,,,,,
1973,5,10,11:00:00,Myrtle Warbler,U,HY (Hatch Year),1300-88397,Net GN2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.2,,,,,
1973,5,10,11:00:00,White-throated Sparrow,U,U (Unknown),1141-32898,Net G-1,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,23.6,,,,,
1973,5,10,11:00:00,White-throated Sparrow,U,U (Unknown),1141-32899,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,24.2,,,,,
1973,5,10,11:00:00,White-throated Sparrow,U,U (Unknown),1141-32900,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,25.6,,,,,
1973,5,10,11:00:00,White-throated Sparrow,U,U (Unknown),1141-56701,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1973,5,10,11:00:00,Fox Sparrow,U,AHY (After Hatch Year),791-02637,Net G-2,Clear; calm,check mark in record,no check,none,none,none,none,Complete tail moult,Keith Bradley-Hewitt,33.1,,,,,
1973,5,10,17:00:00,Lincoln's Sparrow,U,U (Unknown),830-47520,Cage E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,21.1,,,,,
1973,5,10,19:00:00,Lincoln's Sparrow,U,U (Unknown),830-47506,Cage E,Clear; calm,no check mark in record,check or yes,none,none,none,none,*held overnight,Keith Bradley-Hewitt,18.2/15.8*,,,,,
1973,5,10,19:00:00,Bluebird,M,U (Unknown),830-47521,Tree R,Clear; calm,check mark in record,no check,none,none,none,none,*held overnight,Keith Bradley-Hewitt,31.6/29.9*,,,,,
1973,6,10,8:00:00,Slate-colored Junco,F,AHY (After Hatch Year),1300-88398,Net SE,Cloudy; moderate winds; drizzly in afternoon,check mark in record,no check,none,none,none,none,black,Keith Bradley-Hewitt,16.7,72,,,,
1973,6,10,8:00:00,Lincoln's Sparrow,U,U (Unknown),830-47681,Cage E,Cloudy; moderate winds; drizzly in afternoon,no check mark in record,check or yes,none,none,none,none,none,Keith Bradley-Hewitt,16.7,,,,,
1973,6,10,10:00:00,House Sparrow,U,HY (Hatch Year),1141-56702,Net G-2,Cloudy; moderate winds; drizzly in afternoon,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,30.1,,,,,
1973,6,10,10:00:00,Slate-colored Junco,U,HY (Hatch Year),1300-88400,Net G-2,Cloudy; moderate winds; drizzly in afternoon,check mark in record,no check,none,none,none,none,Pink,Keith Bradley-Hewitt,18.2,76,,,,
1973,6,10,10:00:00,Slate-colored Junco,F,HY (Hatch Year),1310-19401,Net G-2,Cloudy; moderate winds; drizzly in afternoon,check mark in record,no check,none,none,none,none,Pink,Keith Bradley-Hewitt,18.3,72,,,,
1973,6,10,10:00:00,Slate-colored Junco,U,HY (Hatch Year),1310-19402,Net G-2,Cloudy; moderate winds; drizzly in afternoon,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,17.1,74,,,,
