Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Effect: Impact to flight,Effect: Other,Location: Nearby if en route,Aircraft: Flight Number,FlightDate,Record ID,Effect: Indicated Damage,Location: Freeform en route,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Reported: Date,Wildlife: Size,Conditions: Sky,Wildlife: Species,When: Time (HHMM),When: Time of day,Pilot warned of birds or wildlife?,Cost: Aircraft time out of service (hours),Cost: Other (inflation adj),Cost: Repair (inflation adj),Cost: Total $,Miles from airport,Feet above ground,Number of human fatalities,Number of people injured,Speed (IAS) in knots
Airplane,UNKNOWN,Unknown,DC-9-30,1,None,,FL,,5/4/01 0:00,206236,No damage,MIA,2,ABX AIR,Florida,En Route,,FALSE,FALSE,POSSIBLE BIRD STRIKE L FWD FUSELAGE. INSPN. NO DEFECTS.,,Medium,,Unknown bird - medium,,Night,,,0,0,0,,,,,
Airplane,ONTARIO INTL ARPT,< 1000 ft,B-737-300,1,,,,,5/4/01 0:00,209333,No damage,,2,UNITED AIRLINES,California,Take-off run,,FALSE,FALSE,POSSIBLE BIRD STRIKE ON T/O UNDER RADOME. FOUND NO NEW DMG AND NO EVIDENCE OF A STRIKE.,,Medium,,Unknown bird - medium,,,,,0,0,0,0,0,,,
Airplane,DETROIT METRO WAYNE COUNTY ARPT,> 1000 ft,B-727-200,1,Other,BOTH PACKS TRIPPED OFF LINE,,,5/4/01 0:00,202103,No damage,,3,NORTHWEST AIRLINES,Michigan,Climb,,FALSE,FALSE,INGESTION. BIRD STRIKE CAUSED LOUD BANG AND BOTH PACKS TRIPPED OFF LINE. ALL ENG PARAMETERS AND HANDLING NORMAL.  FOUND FEATHERS IN INTAKE OF ENG. INSPCTD SADDLE DUCTS AND PS3 SIGNAL PRESSURE FILTER. FOUND BIRD GUTS IN MIDDLE SADDLE DUCT AND FEATHERS IN P,,Medium,,Unknown bird - medium,,,,,0,0,0,,"1,500",,,
Airplane,SAN FRANCISCO INTL ARPT,> 1000 ft,B-757-200,1,,,,,5/4/01 0:00,207905,No damage,,2,UNITED AIRLINES,California,Approach,,FALSE,FALSE,BIRD HIT POST BETWEEN WINDSCREEN 1L AND 2L. INSPN. NO APPARENT DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,"3,500",,,200
Airplane,NEWARK LIBERTY INTL ARPT,Unknown,A-320,1,,,,,5/4/01 0:00,211291,No damage,,2,UNITED AIRLINES,New Jersey,Approach,,FALSE,FALSE,POSSIBLE BIRD STRIKE. INSPN FOUND NO EVIDENCE.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,JOHN F KENNEDY INTL,Unknown,A-319,1,,,,,5/4/01 0:00,211181,No damage,,2,AIR CANADA,New York,Approach,,FALSE,FALSE,HIT BIRD ON FINAL. NO DMG. FLT 320,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
,MEMPHIS INTL,Unknown,UNKNOWN,1,,,,,5/4/01 0:00,211385,No damage,,,UNKNOWN,Tennessee,,,TRUE,FALSE,FOUND AT TWY J & K,,Small,,European starling,,,,,0,0,0,0,,,,
,JOHN F KENNEDY INTL,Unknown,UNKNOWN,1,,,,,5/4/01 0:00,209647,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,"FOUND ON 4L BTWN TWY KB AND RWY 13R AND 200' W OF RWY CENTERLINE. BIRD FIRST ID'D AS KILLDEER, CORRECT ID BY G BERNHARDT, WS BIOL.",,Medium,,American oystercatcher,,,,,0,0,0,0,,,,
,JOHN F KENNEDY INTL,Unknown,UNKNOWN,1,,,,,5/4/01 0:00,209177,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,FOUND  T TWY PA ONR RWY 13R 200' S OF RWY CENTERLINE. BIRD ID BY S NOWAK.,,Small,,American kestrel,,,,,0,0,0,0,,,,
,JOHN F KENNEDY INTL,Unknown,UNKNOWN,1,,,,,5/4/01 0:00,200014,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,FOUND DURING RWY SWEEP ON 13R BTWN TWY M AND L AT 150 ' S OF RWY CENTERLINE.,,Small,,Rock pigeon,,,,,0,0,0,0,,,,
,JOHN F KENNEDY INTL,Unknown,UNKNOWN,1,,,,,5/4/01 0:00,210840,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,FOUND ON RWY 13R BTWN TWY M AND L 125' N OF RWY CENTERLINE,,Small,,White-throated sparrow,,,,,0,0,0,0,,,,
,JOHN F KENNEDY INTL,Unknown,UNKNOWN,1,,,,,5/4/01 0:00,213522,No damage,,,UNKNOWN,New York,,,TRUE,TRUE,BIRD ID BY SMITHSONIAN. BIRD FOUND AT 0555 LCL. ON RWY NUMBERS 3' OFF CENTERLINE. BIRD HAD BEEN RUN OVER SEVERAL TIMES.,,Small,,Clapper rail,,,,,0,0,0,0,,,,
Airplane,UNKNOWN,Unknown,A-319,1,,,,,5/4/01 0:00,206760,Caused damage,IAD-SFO,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,RT WING OTBD AFT FLAP BTWN ENG PYLONE AND FLAP FAIRING HAD A DENT FROM SUSPECTED BIRD STRIKE. DAMAGE TO BE EVALUTED FURTHER. REPAIRED AND PAINTED. DMG WITHIN LIMITS.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,PORT COLUMBUS INTL,< 1000 ft,MD-80,1,None,,,,5/4/01 0:00,207500,No damage,,2,US AIRWAYS*,Ohio,Climb,None,FALSE,FALSE,GRAY BLACK BIRD APPROX 4-6 LBS.,5/4/01 0:00,Medium,No Cloud,Unknown bird - medium,,Day,,,0,0,0,,100,,,
,RICHMOND INTL,Unknown,UNKNOWN,1,,,,,5/4/01 0:00,206284,No damage,,,UNKNOWN,Virginia,,,FALSE,FALSE,"BIRD REPTD BY LDG A/C AT 1035, DAY. NO STRIKE REPORTS.",5/4/01 0:00,Medium,,Ring-billed gull,,,,,0,0,0,,,,,
Airplane,KETCHIKAN INTL ARPT,Unknown,B-737-400,2 to 10,None,,,,5/4/01 0:00,208597,No damage,,2,ALASKA AIRLINES,Alaska,Climb,Rain,FALSE,FALSE,BIRD HIT F/O WINDSCREEN.,5/4/01 0:00,Small,Overcast,Unknown bird - small,1645,Day,,,0,0,0,,,,,150
Airplane,UNKNOWN,Unknown,SAAB-340,1,None,,,,5/4/01 0:00,206550,No damage,ISP-BOS,2,AMERICAN EAGLE AIRLINES,N/A,En Route,None,FALSE,FALSE,OIL COOLER #1 ENG. NO DMG. TIME OUT OF SVC WAS 20 MINUTES FOR CLEANING.,5/5/01 0:00,Small,Some Cloud,Unknown bird - small,,Day,N,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-767-300,1,None,,,,5/4/01 0:00,202968,No damage,FOUND AT PHNL,2,AMERICAN AIRLINES,N/A,,,FALSE,FALSE,REMAINS FOUND ON WALK AROUND BELOW CO-PILOT'S WINDOW. NO DMG.,5/6/01 0:00,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,AUSTIN-BERGSTROM INTL,Unknown,FOKKER F27,1,,,,,5/4/01 0:00,231701,No damage,,2,FEDEX EXPRESS,Texas,Climb,,FALSE,FALSE,BIRDSTRIKE TO F/O'S WINDSHLD. NO IMMED INDICATION OF DMG. FLT CONTD TO AFW.,2/17/03 0:00,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,< 1000 ft,A-320,1,None,,,,5/5/01 0:00,205457,No damage,,2,AMERICA WEST AIRLINES,N/A,Take-off run,,FALSE,FALSE,STATIONS WAS PHX FLT 291.,,Small,,Unknown bird - small,,Day,,,0,0,0,0,0,,,
Airplane,AIRBORNE AIRPARK,< 1000 ft,DC-9-30,1,None,,,,5/5/01 0:00,208690,No damage,,2,ABX AIR,Ohio,Approach,None,FALSE,FALSE,POSSIBLE BIRD STRIKE CAPT'S WINDSHLD. POSSIBLE RT ENG. FLAPS 40 DEGREES AND GEAR DOWN. INSPN FOUND NO DMG.,,Small,No Cloud,Unknown bird - small,,Night,,,0,0,0,,800,,,140
Airplane,UNKNOWN,Unknown,B-737-300,1,,,,,5/5/01 0:00,208596,No damage,FOUND AT OMA,2,AMERICA WEST AIRLINES,N/A,,,FALSE,FALSE,"CLEANED. # BIRDS NOT REPTD, ASSUME 1.",,Medium,,Unknown bird - medium,,Night,,,0,0,0,,,,,
Airplane,ATLANTA INTL,< 1000 ft,A-319,1,,,,,5/5/01 0:00,208885,No damage,,2,AIR CANADA,Georgia,Approach,,FALSE,FALSE,FLT 568. HIT L WINDSHLD. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,500,,,
Airplane,CHICAGO O'HARE INTL ARPT,> 1000 ft,A-319,1,None,,,,5/5/01 0:00,206617,No damage,,2,UNITED AIRLINES,Illinois,Climb,,FALSE,FALSE,HEARD BIRD STRIKE ON LWR RHS NOSE. NO ABNORMAL ENG INDICATIONS. F/O INSPCTD AFTER LDG. NO EVIDENCE FOUND.,,Medium,,Unknown bird - medium,,,,,0,0,0,,"2,300",,,
Airplane,LINCOLN MUNICIPAL,Unknown,B-737-300,1,Other,ODOR IN A/C,,,5/5/01 0:00,207974,No damage,,2,UNITED AIRLINES,Nebraska,Approach,,FALSE,FALSE,INGESTION. FLT ATTENDANTS REPTD ODOR IN CABIN. CREW COULD NOT SAYIF ENG PARAMETERS CHANGED. BORESCOPED. NO DMG.,,Large,,Unknown bird - large,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,A-320,1,,,,,5/5/01 0:00,207519,No damage,ORD-IAH,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,HEARD LOUD BANG ON FUSELAGE BELOW CAPT. SUSPECT BIRD STRIKE. NO EVIDENCE OF STRIKE FOUND.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,NEWARK LIBERTY INTL ARPT,Unknown,B-757-200,1,,,,,5/5/01 0:00,204944,No damage,,2,UNITED AIRLINES,New Jersey,Approach,,FALSE,FALSE,SUSPECTED BIRD STRIKE ON L FWD FUSELAGE ON FINAL. INSPN. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,GREAT FALLS INTL,> 1000 ft,DC-9-30,2 to 10,None,,,,5/5/01 0:00,205792,Caused damage,25 MI NE GTF VORTAC,2,NORTHWEST AIRLINES,Montana,Approach,,FALSE,FALSE,2 BIRDS HIT BELOW CAPT'S WINDSHLD. NO CONTROL DIFFICULTIES. MAINT FOUND DAMAGE TO RADOME AND DENT TO LEFT AND AFT OF CAPT'S PITOT TUBE. REMOVED AND REPLACED RADOME.,,Medium,,Unknown bird - medium,,,,,0,0,0,25,"7,500",,,
Airplane,LINCOLN MUNICIPAL,< 1000 ft,EMB-145,1,None,,,,5/5/01 0:00,206421,No damage,,2,CHAUTAUQUA AIRLINES,Nebraska,Approach,Rain,FALSE,FALSE,1 GULL WAS FOUND ON RWY. NO DMG AS REPTD BY PILOT,5/5/01 0:00,,Overcast,Gulls,1516,Day,,,0,0,0,,150,,,120
Airplane,GREATER PITTSBURGH,< 1000 ft,A-319,1,None,,,,5/5/01 0:00,209580,No damage,,2,US AIRWAYS*,Pennsylvania,Climb,None,FALSE,FALSE,ALSO HIT ABOVE CAPT WINDSCREEN. POSSIBLE PIGEON.,5/5/01 0:00,Small,No Cloud,Rock pigeon,,Dawn,N,,0,0,0,,300,,,130
Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,C-17A,1,Precautionary Landing,,,,5/5/01 0:00,5915,No damage,,,MILITARY,South Carolina,Approach,None,FALSE,FALSE,"crew spotted the Egrets at 150 and initiated a go around we thought we missed the birds. However, the smell of burned bird came throught the air conditioning.  There were no other indications of the impact.  #1 eng showed no indication that were abnormal.",5/8/01 8:27,Medium,,Unknown bird or bat,945,Day,Y,,0,0,0,,100,,,130
Airplane,PALO ALTO ARPT OF SANTA CLARA COUNTY,< 1000 ft,DIAMOND 40,1,None,,,,5/5/01 0:00,205370,No damage,,1,PRIVATELY OWNED,California,Take-off run,None,FALSE,FALSE,ON TOUCH AND GO,5/12/01 0:00,Medium,No Cloud,Ring-necked pheasant,1110,Day,,,0,0,0,0,0,,,51
Airplane,TRENTON MERCER ARPT,Unknown,BE-400 BJET,1,None,,,,5/5/01 0:00,208568,No damage,,2,BUSINESS,New Jersey,Approach,None,FALSE,FALSE,SML BIRD WAS SEEN THRU LDG LITES JUST BEFOR IMPACTING RHS AFT OF RADOME.,5/14/01 0:00,Small,No Cloud,Unknown bird - small,,Night,,,0,0,0,,,,,
Airplane,FORT WORTH ALLIANCE,> 1000 ft,B-727-200,1,None,,,,5/5/01 0:00,207045,No damage,17 MI NW AFW,3,FEDEX EXPRESS,Texas,Approach,None,FALSE,FALSE,,5/18/01 0:00,Medium,Some Cloud,Unknown bird - medium,,Night,N,,0,0,0,17,"4,000",,,200
Airplane,CHARLESTON AFB/INTL ARPT,Unknown,C-17A,,Precautionary Landing,,,,5/5/01 0:00,5916,No damage,,,MILITARY,South Carolina,Approach,None,FALSE,FALSE,,7/12/01 15:10,Medium,No Cloud,Unknown bird or bat,,Day,,,0,0,0,,,,,
Airplane,BRADLEY INTL,< 1000 ft,C-560,1,None,,,,5/6/01 0:00,206090,No damage,,2,BUSINESS,Connecticut,Approach,None,FALSE,FALSE,,,Small,Some Cloud,Unknown bird - small,,Night,,,0,0,0,,200,,,150
Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-737,1,None,,,,5/6/01 0:00,204503,No damage,,2,ALASKA AIRLINES,California,Climb,None,FALSE,FALSE,FLT 573. PILOT ADZ THAT BIRD HIT NOSE CONE. NO OTHER INFO PASSED.,,Medium,No Cloud,Unknown bird - medium,,Day,Y,,0,0,0,,100,,,
Airplane,TAMPA INTL,< 1000 ft,A-319,2 to 10,None,,,,5/6/01 0:00,206892,No damage,,2,US AIRWAYS*,Florida,Landing Roll,None,FALSE,FALSE,"# BIRDS STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",,,Some Cloud,Sparrows,,Day,Y,,0,0,0,0,0,,,
Airplane,BENITO JUAREZ INTL,< 1000 ft,A-320,1,None,,,,5/6/01 0:00,205221,No damage,,2,UNITED AIRLINES,N/A,Take-off run,,FALSE,FALSE,BIRD HIT BTWN WINDSCREENS. FOUL SMELL.,,Medium,,Unknown bird - medium,,,,,0,0,0,0,0,,,
Airplane,MIAMI INTL,> 1000 ft,B-777-200,1,None,,,,5/6/01 0:00,205140,No damage,,2,AMERICAN AIRLINES,Florida,Approach,None,FALSE,FALSE,BIRD WAS BLACK.,,Small,No Cloud,Unknown bird - small,,Day,N,,0,0,0,,"1,500",,,210
Airplane,UNKNOWN,Unknown,B-737-200,1,,,,,5/6/01 0:00,205811,No damage,ORD-MSP,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,EVIDENCE OF BIRD STRIKE. CLEANED & INSPCTD. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,CHICAGO O'HARE INTL ARPT,Unknown,A-320,1,,,,,5/6/01 0:00,209366,No damage,,2,UNITED AIRLINES,Illinois,Climb,,FALSE,FALSE,POSSIBLE BIRD STRIKE AFTER T/O. SOUNDED NEAR NOSE GEAR. INSPN. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-727-200,1,,,,,5/6/01 0:00,204923,No damage,DEN-CMH,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRD HIT RT FWD FUSELAGE. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,SAN FRANCISCO INTL ARPT,Unknown,A-320,2 to 10,,,,,5/6/01 0:00,203919,No damage,,2,UNITED AIRLINES,California,Approach,,FALSE,FALSE,FOUND REMAINS ON UPPER LH WING LE IND FLAP FAIRING AND UPPER L PITOT TUBE. REMOVED SAME.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,SHREVEPORT REGIONAL,< 1000 ft,EMB-145,1,None,,,,5/6/01 0:00,206587,No damage,,2,CHAUTAUQUA AIRLINES,Louisiana,Approach,None,FALSE,FALSE,FLT 4609,5/6/01 0:00,Small,No Cloud,Unknown bird - small,,Night,N,,0,0,0,,70,,,
Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,B-727,1,None,,,,5/6/01 0:00,206377,No damage,,3,DELTA AIR LINES,Alabama,Take-off run,None,FALSE,FALSE,NO DMG FOUND UPON INSPN.. FLT 1956.,5/6/01 0:00,Small,No Cloud,Unknown bird - small,2026,Night,Y,,0,0,0,0,0,,,140
Airplane,NASHVILLE INTL,< 1000 ft,B-737-200,1,None,,,,5/6/01 0:00,206672,No damage,2 MI FINAL,2,DELTA AIR LINES,Tennessee,Approach,None,FALSE,FALSE,NO DMG. INSPN.,5/7/01 0:00,Small,No Cloud,Unknown bird - small,,Day,N,,0,0,0,2,600,,,140
Airplane,LAFAYETTE REGIONAL (LA),< 1000 ft,SAAB-340,1,None,,,,5/6/01 0:00,206117,No damage,,2,PINNACLE,Louisiana,Take-off run,None,FALSE,FALSE,DUIRNG ROTATION BIRD HIT CAPT WINDSHLD. TERN SIZE.,5/7/01 0:00,Medium,Overcast,Unknown bird - medium,,Day,Y,,0,0,0,0,0,,,127
Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-747-1/200,1,Engine Shut Down,,,,5/6/01 0:00,204131,Caused damage,,4,ATLAS AIR,Texas,Climb,None,FALSE,FALSE,"AT ROTATION, 4-5 BIRDS FLEW ACROSS RWY. LAST ONE WAS INGESTED IN #3 ENG. A SEVERE VIBRATION AND LOUD ROAR STARTED SO THE A/C WAS CLIMBED TO A SAFE ALTITUDE, ENG WAS SHUT DOWN AND A PRECAUTIONARY 3-ENGINE LDG AT DFW ACCOMPLISHED. 1 FAN BLADE SLIGHTLY BENT.",5/7/01 0:00,Small,Overcast,Boat-tailed grackle,1042,Day,N,20,0,0,0,,10,,,160
Airplane,UNKNOWN,> 1000 ft,EMB-120,2 to 10,None,,CA,,5/6/01 0:00,209092,No damage,SACRAMENTO,2,SKYWEST AIRLINES,California,En Route,None,FALSE,FALSE,WHITE BIRD. 2 POINTS OF IMPACT ON L WING.,5/8/01 0:00,Small,No Cloud,Unknown bird - small,2130,Night,N,,0,0,0,,"9,000",,,210
Airplane,MCCARREN INTL,< 1000 ft,A-320,1,None,,,,5/7/01 0:00,205407,No damage,,2,AMERICA WEST AIRLINES,Nevada,Approach,None,FALSE,FALSE,NO DMG.,,Small,No Cloud,Unknown bird - small,,Night,N,,0,0,0,,300,,,140
Airplane,GREATER PITTSBURGH,> 1000 ft,CL-RJ100/200,1,None,,,,5/7/01 0:00,207655,No damage,,2,MIDWAY AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,1 OR 2 BIRDS.,,Small,Some Cloud,Unknown bird - small,,Night,Y,,0,0,0,,"2,000",,,180
Airplane,LOGAN INTL,< 1000 ft,A-320,1,,,,,5/7/01 0:00,207660,No damage,,2,UNITED AIRLINES,Massachusetts,Landing Roll,,FALSE,FALSE,BIRD STRIKE ON ARRIVAL JUST FWD OF CAPT LWR L WINDSHLD. CLEANED. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,0,0,,,
Airplane,LONG BEACH-DAUGH FLD,< 1000 ft,B-737-300,1,None,,,,5/7/01 0:00,208683,No damage,,2,AMERICA WEST AIRLINES,California,Take-off run,None,FALSE,FALSE,FLT 164 HIT A BIRD ON DEPR ROLL. NO REPTD DMG. FLT CONTD TO PHX. BIRD FOUND ON RWY.,,Small,No Cloud,Cliff swallow,1305,Day,N,,0,0,0,0,0,,,
Airplane,SAN FRANCISCO INTL ARPT,> 1000 ft,A-320,1,,,,,5/7/01 0:00,211893,No damage,,2,AIR CANADA,California,Approach,,FALSE,FALSE,HIT NOSE AREA. FLT 759. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,"6,000",,,
Airplane,SAN ANTONIO INTL,> 1000 ft,B-737-300,1,,,,,5/7/01 0:00,206851,No damage,,2,UNITED AIRLINES,Texas,Approach,,FALSE,FALSE,"INSPN, NO DMG.",,Medium,,Unknown bird - medium,,,,,0,0,0,,"2,000",,,
Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,Unknown,B-727,1,,,,,5/7/01 0:00,207076,No damage,,3,DELTA AIR LINES,Alabama,,,FALSE,FALSE,FLT 1956 LANDED SAFELY AFTER A BIRD STRIKE.,,Medium,,Unknown bird - medium,1726,Day,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-737-300,1,,,,,5/7/01 0:00,204638,No damage,CLT-ORD,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRD STRIKE ON PITOT TUBE LHS A/C. CLEANED. NO DMG. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,HARRISBURG INTL,Unknown,B-737-500,1,,,,,5/7/01 0:00,205999,No damage,,2,UNITED AIRLINES,Pennsylvania,Approach,,FALSE,FALSE,BIRD STRIKE ON FINAL. INSPN. NO DMG. CLEANED.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-727-200,1,,,,,5/7/01 0:00,204656,No damage,ORD-BUF,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,NO DMG. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,PHILADELPHIA INTL,Unknown,B-737-200,1,,,,,5/7/01 0:00,204816,No damage,,2,UNITED AIRLINES,Pennsylvania,Climb,,FALSE,FALSE,BIRD HIT ABOVE CAPT'S EYEBROW WINDOW. CONDT TO ORD. NO OBVIOUS DMG. CLEAN WINDOW.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,SANTA BARBARA MUNICIPAL,Unknown,EMB UNKN,1,None,,,5284,5/7/01 0:00,204651,No damage,,2,SKYWEST AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG REPTD.,,Small,No Cloud,Unknown bird - small,2054,Night,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-727-200,1,,,,,5/7/01 0:00,203562,No damage,IAD-SFO,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,SML BIRD STRIKE ON #2 ENG. INSPCTD AND CLEANED.,,Small,,Unknown bird - small,,,,,0,0,0,,,,,
Airplane,DALLAS/FORT WORTH INTL ARPT,> 1000 ft,SAAB-340,1,None,,,,5/7/01 0:00,207281,No damage,,2,AMERICAN EAGLE AIRLINES,Texas,Approach,None,FALSE,FALSE,,5/7/01 0:00,Small,No Cloud,Unknown bird - small,,Day,N,,0,0,0,,"1,200",,,180
Airplane,NORTH PLATTE REGIONAL,< 1000 ft,C-650,2 to 10,None,,,,5/7/01 0:00,205290,No damage,,2,EXECUTIVE JET AVIATION,Nebraska,Approach,None,FALSE,FALSE,"FLEW THRU A FLOCK OF BIRDS (# NOT REPTD, ASSUME 2-10). TOOK MULTIPLE HITS ON WINDSCREEN, L & R WINGS AND TAIL. NO DMG. MOST OF HITS WERE ON WINDSCREW AND AVIONICS DOOR. CLEEANED.",5/7/01 0:00,Medium,No Cloud,Unknown bird - medium,836,Day,,25,0,0,0,,10,,,124
,PHOENIX SKY HARBOR,Unknown,UNKNOWN,1,,,,,5/7/01 0:00,208510,No damage,,,UNKNOWN,Arizona,,,TRUE,FALSE,BIRD ID BY WS BIOL. BIRD FOUND AT 0900 DAY 07L/25R EDGELINE AT F-6 INTXN,5/7/01 0:00,Small,,Mourning dove,,,,,0,0,0,0,,,,
Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,MD-80,1,None,,,,5/7/01 0:00,202731,No damage,,2,TRANS WORLD AIRLINES,Missouri,Landing Roll,None,FALSE,FALSE,ATIS WARNING. FLT 707,5/8/01 0:00,,Some Cloud,Sparrows,1305,Day,Y,,0,0,0,0,0,,,135
Airplane,UNKNOWN,Unknown,EMB-120,1,None,,CA,,5/7/01 0:00,207709,No damage,SFO-FAT,2,SKYWEST AIRLINES,California,En Route,None,FALSE,FALSE,SAW SML WHITE BIRD. DID NOT THINK IT STRUCK UNTIL POST FLT INSPN REVEALED IT DID.,5/8/01 0:00,Small,No Cloud,Unknown bird - small,1630,Day,N,,0,0,0,,,,,200
,PHOENIX-MESA GATEWAY,Unknown,UNKNOWN,1,,,,,5/7/01 0:00,203202,No damage,,,UNKNOWN,Arizona,,,TRUE,FALSE,"AT 0815, FOUND BIRD PARTLY DAMAGED ON SURFACE ROAD BTWN RUNWYS 30 C AND 30R ABOUT 2,000 FT FROM END OF RWYS. BIRD ID BY WS BIOL.",5/8/01 0:00,Small,,Horned lark,,,,,0,0,0,0,,,,
Airplane,PORT COLUMBUS INTL,> 1000 ft,MD-80,1,None,,,,5/7/01 0:00,206673,No damage,,2,AMERICAN AIRLINES,Ohio,Approach,None,FALSE,FALSE,,5/9/01 0:00,Small,Some Cloud,Unknown bird - small,2348,Night,N,,0,0,0,,"3,000",,,180
Airplane,NEW CASTLE COUNTY,< 1000 ft,C-130H,1,Precautionary Landing,,,,5/7/01 0:00,3954,No damage,,,MILITARY,Delaware,Approach,None,TRUE,TRUE,,5/9/01 5:14,Small,No Clouds,Barn swallow,1955,Night,,0,0,0,0,,500,,,140
Airplane,AIRBORNE AIRPARK,< 1000 ft,DC-9-40,1,None,,,,5/8/01 0:00,208783,No damage,,2,ABX AIR,Ohio,Landing Roll,,FALSE,FALSE,"BIRD STRIKE ON LDG, FLAPS 40 DEGREES, GEAR DOWN. HIT UNDER CAPT'S FEET. INSPN FOUND BIRD REMAINS ON LH AFT NOSE LDG GEAR HINGE AREA. CLEANED. NO DMG.",,Medium,,Unknown bird - medium,,Night,,,0,0,0,0,0,,,
Airplane,MCCARREN INTL,Unknown,A-320,1,None,,,,5/8/01 0:00,204755,No damage,,2,AMERICA WEST AIRLINES,Nevada,Climb,,FALSE,FALSE,BIRD PARTS ON RADOME. FLT CRW PO 441 REPT STRIKE. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,AIRBORNE AIRPARK,Unknown,B-767-200,2 to 10,None,,,,5/8/01 0:00,208497,No damage,,2,ABX AIR,Ohio,Approach,,FALSE,FALSE,BIRD STRIKE L SIDE OF NOSE AND CAPT SIDE WINDOW. NO DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,LOUISVILLE INTL ARPT,Unknown,B-727,1,None,,,,5/8/01 0:00,209245,No damage,,3,UPS AIRLINES,Kentucky,Approach,Rain,FALSE,FALSE,FLT 341,,Medium,Some Cloud,Unknown bird - medium,,Night,Y,,0,0,0,,,,,
Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,B-777-200,1,,,,,5/8/01 0:00,205570,No damage,,2,UNITED AIRLINES,Illinois,Take-off run,,FALSE,FALSE,NO DMG.  BIRD APPEARED TO HIT AREA ABOVE F/O.,,Small,,Unknown bird - small,,,,,0,0,0,0,0,,,
Airplane,MIDLAND INTL,< 1000 ft,B-737-200,2 to 10,,,,,5/8/01 0:00,202636,No damage,,2,SOUTHWEST AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,FLT 432. HIT BIRDS AFTER LD. NO DMG NOTED.,,Small,No Cloud,Unknown bird - small,1809,Day,N,,0,0,0,0,0,,,100
